Usia,Jenis_Kelamin,Pendidikan_Terakhir,Pekerjaan,Status_Perkawinan,Jumlah_Anak,Penghasilan_Bulanan,Kota_Tinggal,NIK
6,Laki-laki,SMP,Pelajar,Belum Kawin,3,17618440,Cibadak,7310224545160627
71,Laki-laki,SD,Kuli,Cerai,1,17720968,Cisaat,0470358467746993
43,Perempuan,SMP,Petani,Cerai,4,12509279,Cibadak,4573776280467260
42,Perempuan,Diploma,Pelajar,Kawin,2,13566096,Sukabumi,3493004924843948
84,Laki-laki,Pascasarjana,Petani,Belum Kawin,0,2355628,Pelabuhan Ratu,7149356116115250
71,Perempuan,Pascasarjana,Pelajar,Cerai,0,1128347,Sukabumi,9354374887436907
44,Perempuan,SD,Guru,Kawin,4,11483878,Cibadak,0744081761585739
37,Perempuan,SMA,Dokter,Kawin,4,8340425,Parungkuda,5665695260696394
10,Perempuan,SD,Petani,Kawin,0,18201425,Sukabumi,6779196900181864
52,Laki-laki,SD,Pelajar,Belum Kawin,4,7581821,Pelabuhan Ratu,0281505477049941
47,Laki-laki,Diploma,Petani,Kawin,0,19081597,Sukabumi,7197540831082858
54,Laki-laki,SD,Pegawai Negeri,Kawin,1,1020494,Cibadak,1252966952925243
70,Perempuan,Sarjana,Pengangguran,Kawin,0,7161892,Cibadak,5180587439719690
39,Laki-laki,Diploma,Dokter,Belum Kawin,1,4724783,Cibadak,0253958432815737
73,Perempuan,Diploma,Guru,Cerai,5,15282791,Cibadak,9393799863491510
12,Laki-laki,Diploma,Pegawai Negeri,Belum Kawin,0,961920,Cisaat,5515773302229850
6,Laki-laki,SMA,Pengangguran,Kawin,4,18235861,Cibadak,7401382203187782
38,Laki-laki,SMP,Kuli,Belum Kawin,3,4214575,Jampang,0700307712750952
43,Perempuan,SMP,Pegawai Negeri,Cerai,5,14665988,Pelabuhan Ratu,6880082184386304
30,Laki-laki,SD,Dokter,Kawin,5,11824139,Pelabuhan Ratu,8490943147816501
69,Laki-laki,Pascasarjana,Pengangguran,Cerai,5,3670478,Parungkuda,2749547883626466
20,Laki-laki,Diploma,Guru,Cerai,0,12990870,Cibadak,4860448269355086
24,Laki-laki,SMA,Kuli,Kawin,0,13595492,Jampang,5790350525053292
10,Perempuan,Sarjana,Pengangguran,Belum Kawin,1,18433901,Parungkuda,4889392105483251
13,Perempuan,Pascasarjana,Guru,Belum Kawin,0,2166829,Jampang,3320859566049084
11,Laki-laki,Sarjana,Pengangguran,Kawin,0,17958396,Cisaat,2315898677216828
29,Perempuan,Sarjana,Pengangguran,Kawin,1,17533325,Pelabuhan Ratu,1629246538547080
65,Laki-laki,Pascasarjana,Dokter,Cerai,0,14317007,Sukabumi,1270807774374999
84,Perempuan,Pascasarjana,Pegawai Negeri,Belum Kawin,5,14036352,Pelabuhan Ratu,2918772918948678
71,Laki-laki,SD,Kuli,Kawin,2,4717593,Cisaat,3472343559566067
34,Perempuan,Pascasarjana,Kuli,Cerai,3,1775415,Cibadak,4630390291965326
70,Laki-laki,SD,Guru,Cerai,2,17689477,Jampang,9288472280491749
48,Laki-laki,SMP,Pegawai Negeri,Kawin,4,19861457,Cisaat,9196008664634834
44,Laki-laki,Diploma,Pegawai Negeri,Belum Kawin,0,17629479,Cisaat,2868564267830391
49,Laki-laki,Diploma,Pengangguran,Cerai,0,16760401,Pelabuhan Ratu,7775838794735524
18,Perempuan,SD,Kuli,Cerai,0,12372876,Sukabumi,4261018180548000
9,Perempuan,Sarjana,Petani,Cerai,2,5735743,Pelabuhan Ratu,0272078725294204
72,Laki-laki,Diploma,Pengangguran,Cerai,3,1617915,Pelabuhan Ratu,2522576325533011
6,Perempuan,Pascasarjana,Petani,Kawin,2,18734547,Parungkuda,5101827849196311
82,Laki-laki,Sarjana,Pegawai Negeri,Kawin,3,6175989,Cisaat,7214732431922748
45,Perempuan,Sarjana,Petani,Belum Kawin,5,2547601,Cibadak,0894483499712204
54,Laki-laki,SMA,Pelajar,Cerai,4,10941637,Cisaat,9439686049479189
55,Laki-laki,SD,Guru,Belum Kawin,0,12124177,Cibadak,4930237122945857
6,Perempuan,Pascasarjana,Kuli,Cerai,1,10579656,Pelabuhan Ratu,6976865792939848
83,Laki-laki,Diploma,Guru,Kawin,2,14388425,Cibadak,0124125188714881
19,Perempuan,SMP,Dokter,Kawin,5,2824538,Cisaat,0281212949795475
36,Perempuan,SMA,Pengangguran,Cerai,1,2993242,Cisaat,2524888306555068
27,Laki-laki,SMP,Pengangguran,Cerai,5,5784407,Cisaat,4641731916375351
53,Perempuan,SMA,Guru,Cerai,2,7705899,Parungkuda,2696982149373678
71,Perempuan,SMA,Pengangguran,Belum Kawin,2,13533915,Sukabumi,2056732263264754
34,Perempuan,Diploma,Pegawai Negeri,Kawin,2,15429947,Sukabumi,8927600128621829
59,Perempuan,SMP,Pelajar,Cerai,2,16486832,Sukabumi,9207159025120097
22,Perempuan,SMA,Dokter,Cerai,2,6313215,Parungkuda,4301812142599108
21,Laki-laki,Sarjana,Petani,Cerai,3,10051465,Pelabuhan Ratu,1007602418639242
23,Laki-laki,SD,Guru,Cerai,0,1373626,Parungkuda,8222426958221546
36,Perempuan,Pascasarjana,Pelajar,Kawin,4,5770530,Cibadak,5077795980879359
4,Laki-laki,Sarjana,Kuli,Cerai,3,7096121,Sukabumi,1624203733280098
70,Perempuan,Pascasarjana,Guru,Kawin,4,11078137,Cisaat,3574733721319813
55,Perempuan,Pascasarjana,Guru,Kawin,4,11949604,Sukabumi,9294543136711227
66,Perempuan,Pascasarjana,Dokter,Belum Kawin,4,10751471,Cisaat,9907121676583031
56,Laki-laki,Sarjana,Pegawai Negeri,Belum Kawin,4,6179199,Cisaat,6259734396634248
11,Laki-laki,Diploma,Petani,Belum Kawin,4,16019313,Cibadak,5286495651481031
73,Laki-laki,SMP,Pegawai Negeri,Belum Kawin,0,9498409,Pelabuhan Ratu,8711068656222872
74,Perempuan,SMP,Kuli,Kawin,0,11115467,Pelabuhan Ratu,1555375000466947
12,Perempuan,Diploma,Dokter,Belum Kawin,4,6291847,Jampang,2072349204659984
7,Laki-laki,SMA,Pengangguran,Kawin,0,15617065,Cibadak,1139834039366959
83,Perempuan,Diploma,Kuli,Belum Kawin,0,6175159,Cibadak,1676991435850960
79,Laki-laki,Pascasarjana,Pengangguran,Cerai,2,11960252,Pelabuhan Ratu,4492500372173996
82,Perempuan,Sarjana,Dokter,Kawin,4,9739969,Pelabuhan Ratu,6115255628075970
50,Perempuan,Pascasarjana,Petani,Cerai,3,9193415,Sukabumi,5858810756753519
85,Perempuan,Diploma,Pelajar,Kawin,4,971649,Parungkuda,6201785475486428
16,Perempuan,SD,Pengangguran,Belum Kawin,4,13361373,Pelabuhan Ratu,6645119130674982
44,Perempuan,SMA,Dokter,Cerai,5,5613634,Cisaat,5774936931536087
25,Laki-laki,SMP,Pelajar,Kawin,3,6671145,Cibadak,4331764557339247
14,Perempuan,Diploma,Guru,Kawin,5,1640196,Cisaat,7611911534332737
17,Laki-laki,Sarjana,Kuli,Cerai,2,6706034,Cibadak,9178965133173833
16,Perempuan,Pascasarjana,Pengangguran,Cerai,2,15555565,Sukabumi,2309918878419233
30,Laki-laki,Sarjana,Dokter,Cerai,0,1637824,Parungkuda,8437746550445684
10,Laki-laki,Diploma,Pengangguran,Cerai,5,10633755,Parungkuda,0162190542637864
78,Laki-laki,SMP,Pengangguran,Belum Kawin,5,19327900,Sukabumi,5771037967056360
72,Perempuan,Pascasarjana,Dokter,Cerai,3,3210777,Cisaat,0532059222884723
87,Laki-laki,SMA,Pelajar,Kawin,4,17702383,Sukabumi,6481945758964033
36,Perempuan,Sarjana,Pegawai Negeri,Kawin,5,5053210,Sukabumi,2101711475193371
41,Laki-laki,Diploma,Petani,Belum Kawin,1,12414338,Cisaat,8770362749165353
71,Laki-laki,SMA,Dokter,Kawin,2,8906213,Cisaat,6924903724216927
5,Laki-laki,Sarjana,Dokter,Belum Kawin,5,19288667,Cibadak,5906814191574945
45,Laki-laki,Pascasarjana,Pengangguran,Belum Kawin,0,7091392,Cibadak,5034176720463123
22,Perempuan,Pascasarjana,Pengangguran,Cerai,5,10756619,Parungkuda,3809164970926589
44,Perempuan,SD,Kuli,Cerai,0,13683715,Parungkuda,9846394650128223
82,Perempuan,Sarjana,Kuli,Belum Kawin,2,2551615,Cibadak,8598621824487936
64,Perempuan,Diploma,Kuli,Cerai,1,8807568,Pelabuhan Ratu,6533059636383456
75,Perempuan,Pascasarjana,Kuli,Kawin,0,11020210,Cibadak,0359564584953390
48,Laki-laki,Diploma,Pelajar,Belum Kawin,5,13107375,Pelabuhan Ratu,3226021338414012
52,Laki-laki,SMP,Guru,Kawin,4,11674095,Cibadak,2568415887946924
58,Laki-laki,Diploma,Kuli,Kawin,1,16757027,Cibadak,4327119766560723
80,Laki-laki,Diploma,Pengangguran,Cerai,5,2128051,Jampang,5503549999461794
86,Laki-laki,SD,Guru,Belum Kawin,3,3300032,Pelabuhan Ratu,9627489014629335
50,Perempuan,SMP,Pelajar,Cerai,3,5444615,Cibadak,5179042030838342
75,Perempuan,Pascasarjana,Kuli,Kawin,5,19862215,Pelabuhan Ratu,7217451800177855
53,Perempuan,Pascasarjana,Pengangguran,Cerai,5,5478062,Parungkuda,0410864787490237
66,Laki-laki,Diploma,Pengangguran,Cerai,2,2480603,Cisaat,2786788939682483
54,Perempuan,Diploma,Guru,Kawin,3,18290769,Sukabumi,5719260271725136
47,Perempuan,Diploma,Pegawai Negeri,Kawin,5,17226690,Parungkuda,6425417656171919
68,Perempuan,Sarjana,Dokter,Belum Kawin,5,14592437,Pelabuhan Ratu,1477567006658778
58,Laki-laki,SMA,Petani,Kawin,3,18603941,Cibadak,3780884542393624
49,Perempuan,Sarjana,Pelajar,Belum Kawin,5,13939412,Sukabumi,1720827250795597
61,Perempuan,SMA,Pengangguran,Cerai,0,12794496,Parungkuda,4612604579987224
56,Perempuan,Sarjana,Guru,Belum Kawin,3,7305615,Cibadak,9353635136860169
28,Laki-laki,Diploma,Pelajar,Cerai,4,7343902,Jampang,9799584698101408
29,Perempuan,Diploma,Petani,Cerai,0,1399909,Parungkuda,3333187713671464
61,Laki-laki,Diploma,Pelajar,Cerai,4,1105723,Pelabuhan Ratu,5969477936004486
23,Laki-laki,SD,Kuli,Belum Kawin,5,1988196,Pelabuhan Ratu,9227504092173168
0,Laki-laki,Diploma,Guru,Kawin,3,7032884,Pelabuhan Ratu,1968795016620880
20,Laki-laki,SMP,Guru,Kawin,1,16071411,Sukabumi,7619574843883616
68,Laki-laki,SMA,Pegawai Negeri,Kawin,4,16187071,Jampang,2492725379863996
62,Perempuan,Pascasarjana,Pegawai Negeri,Kawin,5,12972192,Parungkuda,6470132062135695
73,Laki-laki,SD,Pengangguran,Belum Kawin,4,9090714,Pelabuhan Ratu,4735866851010513
60,Perempuan,Pascasarjana,Kuli,Belum Kawin,5,17366792,Sukabumi,1625669562790787
41,Laki-laki,SD,Kuli,Cerai,5,2152833,Cisaat,1750312654132942
56,Laki-laki,SD,Pegawai Negeri,Cerai,5,2196916,Pelabuhan Ratu,4517370253644533
85,Laki-laki,SMA,Pengangguran,Belum Kawin,2,7927665,Jampang,9075921237131480
19,Perempuan,Pascasarjana,Dokter,Kawin,2,6683200,Parungkuda,3814619657230906
67,Laki-laki,Pascasarjana,Pegawai Negeri,Belum Kawin,2,6191713,Cisaat,9123417607049692
67,Perempuan,SMP,Pengangguran,Cerai,3,10445725,Sukabumi,4119602631960094
18,Perempuan,SD,Petani,Kawin,2,7518012,Parungkuda,9574966436172125
82,Perempuan,SMA,Petani,Kawin,3,6134942,Sukabumi,7346690162676694
77,Laki-laki,Sarjana,Pengangguran,Kawin,4,16065602,Sukabumi,4024953995134501
1,Perempuan,Diploma,Pengangguran,Cerai,5,12507539,Cibadak,6102948599009766
2,Perempuan,Diploma,Petani,Kawin,5,19033503,Pelabuhan Ratu,5925653163336606
13,Laki-laki,Sarjana,Kuli,Kawin,4,13188883,Cibadak,9845204054598875
40,Laki-laki,Sarjana,Kuli,Kawin,1,2483673,Cibadak,4986611005919932
75,Laki-laki,Sarjana,Kuli,Belum Kawin,2,7146063,Parungkuda,6296147675863491
53,Perempuan,SMP,Kuli,Belum Kawin,1,11163182,Cisaat,7397198542123429
3,Laki-laki,Sarjana,Guru,Kawin,1,10713134,Parungkuda,6064106733220177
33,Perempuan,SD,Petani,Belum Kawin,1,7019642,Parungkuda,1551568872412320
37,Laki-laki,SMA,Pegawai Negeri,Belum Kawin,2,10152298,Sukabumi,3773761997160589
55,Laki-laki,SMP,Pelajar,Kawin,0,2020003,Sukabumi,7127935216625038
31,Laki-laki,Pascasarjana,Pelajar,Cerai,1,14752544,Cibadak,7773756631195707
84,Laki-laki,SD,Kuli,Kawin,4,13532177,Cibadak,9037354258913819
69,Laki-laki,SMA,Pegawai Negeri,Cerai,4,3203421,Sukabumi,2739812167454067
88,Laki-laki,SD,Dokter,Kawin,4,14862821,Parungkuda,5861462406464511
62,Laki-laki,Pascasarjana,Pegawai Negeri,Belum Kawin,1,15239849,Pelabuhan Ratu,4558694165629346
26,Perempuan,Diploma,Dokter,Belum Kawin,1,11641791,Pelabuhan Ratu,4191691411256117
13,Laki-laki,Diploma,Dokter,Belum Kawin,5,6302703,Parungkuda,6053874298488231
15,Laki-laki,SMA,Dokter,Belum Kawin,2,4223066,Cibadak,7353007797946540
42,Perempuan,SMP,Dokter,Kawin,5,15984811,Pelabuhan Ratu,3755637938518451
18,Perempuan,Diploma,Petani,Kawin,4,6226849,Parungkuda,6125836533833284
7,Perempuan,Pascasarjana,Pelajar,Belum Kawin,1,8002143,Sukabumi,4961466577309334
83,Laki-laki,SD,Pegawai Negeri,Cerai,4,13296750,Jampang,9772573006921696
33,Perempuan,SMP,Pelajar,Kawin,0,10519749,Pelabuhan Ratu,6976889656553350
62,Perempuan,SD,Guru,Cerai,3,10496805,Parungkuda,1247319085598348
23,Laki-laki,SMP,Pegawai Negeri,Cerai,5,17356066,Parungkuda,5938097674920238
76,Laki-laki,Diploma,Pengangguran,Cerai,1,12329923,Cisaat,2875515628481979
46,Laki-laki,SD,Guru,Belum Kawin,5,1694580,Parungkuda,1888779424732527
49,Perempuan,SMP,Petani,Kawin,3,17107035,Jampang,4664710649339080
48,Laki-laki,SMP,Pelajar,Kawin,1,4264437,Parungkuda,3751328855993524
81,Perempuan,SD,Dokter,Kawin,4,9992853,Cibadak,9017112527014478
70,Perempuan,SD,Petani,Cerai,2,15975565,Pelabuhan Ratu,8568226982245745
35,Perempuan,Pascasarjana,Pegawai Negeri,Cerai,0,10091291,Jampang,7209405862340698
76,Laki-laki,Diploma,Dokter,Cerai,4,9313471,Jampang,6132233215440664
55,Laki-laki,Pascasarjana,Pengangguran,Belum Kawin,0,4197389,Pelabuhan Ratu,1137130320632777
34,Perempuan,Pascasarjana,Pengangguran,Cerai,0,9124109,Cisaat,2700668668160854
18,Laki-laki,SMA,Dokter,Kawin,4,1983664,Pelabuhan Ratu,8851279214616909
74,Laki-laki,Pascasarjana,Pelajar,Cerai,3,18826978,Jampang,6961407925014208
45,Perempuan,Sarjana,Pegawai Negeri,Cerai,0,1794770,Pelabuhan Ratu,9762333914623721
81,Laki-laki,Sarjana,Kuli,Cerai,1,5514715,Parungkuda,3036121707504609
63,Laki-laki,Pascasarjana,Pelajar,Kawin,0,18682732,Cibadak,5818587447848032
30,Laki-laki,Pascasarjana,Pengangguran,Belum Kawin,3,7335706,Cisaat,2559007861550105
48,Perempuan,SD,Guru,Kawin,2,19582993,Parungkuda,6266649480837693
52,Perempuan,SMP,Petani,Belum Kawin,4,17805017,Cibadak,8230702083162491
51,Perempuan,Pascasarjana,Dokter,Kawin,1,13825733,Cisaat,1543216548681382
32,Perempuan,SMA,Kuli,Cerai,5,7920937,Jampang,7814295231741380
82,Perempuan,Diploma,Pegawai Negeri,Belum Kawin,4,2351564,Cibadak,4725661326880051
61,Laki-laki,SMP,Dokter,Kawin,4,9471317,Cisaat,6112039275713113
39,Laki-laki,Pascasarjana,Petani,Belum Kawin,3,11392518,Pelabuhan Ratu,8230375624668862
74,Perempuan,SMP,Dokter,Kawin,3,12241856,Pelabuhan Ratu,4110733263290648
85,Laki-laki,SMP,Pelajar,Cerai,3,12784845,Cibadak,1359143291897332
0,Perempuan,SMA,Guru,Belum Kawin,2,3133782,Cibadak,7463787679324842
13,Laki-laki,Diploma,Pelajar,Cerai,5,10357359,Cisaat,2009449671192926
6,Perempuan,SMA,Guru,Kawin,1,2185185,Jampang,8944276418135827
71,Laki-laki,Diploma,Kuli,Belum Kawin,1,9090427,Cisaat,8351505127904124
8,Laki-laki,Sarjana,Pengangguran,Cerai,2,5185956,Parungkuda,6295262274170472
84,Perempuan,SD,Kuli,Cerai,4,11802693,Cibadak,3037870900186884
61,Laki-laki,Pascasarjana,Guru,Cerai,2,10697246,Cisaat,0997392092400610
34,Perempuan,Pascasarjana,Petani,Belum Kawin,0,16830212,Cibadak,5317278184664479
47,Perempuan,SMA,Pegawai Negeri,Cerai,4,14136670,Pelabuhan Ratu,1574980971942470
68,Laki-laki,SD,Petani,Kawin,4,8945785,Parungkuda,8007791275504138
7,Laki-laki,SMP,Pengangguran,Kawin,0,2583811,Cisaat,1240393257923797
58,Laki-laki,SMP,Guru,Kawin,3,7404388,Cisaat,6604012651358248
31,Perempuan,Diploma,Petani,Cerai,1,15379267,Parungkuda,9119239141947069
52,Laki-laki,Pascasarjana,Petani,Kawin,5,4507759,Pelabuhan Ratu,3876567658230886
30,Laki-laki,SD,Dokter,Cerai,1,13536370,Cibadak,5828895504161348
79,Laki-laki,Pascasarjana,Kuli,Belum Kawin,1,3956454,Cibadak,0854605739092441
59,Laki-laki,Sarjana,Dokter,Cerai,2,2383487,Cisaat,9925475843741739
48,Laki-laki,Sarjana,Guru,Belum Kawin,1,10323301,Sukabumi,5717883241033460
84,Perempuan,SMA,Petani,Belum Kawin,1,15442871,Cibadak,6485934198848865
25,Laki-laki,Sarjana,Pelajar,Belum Kawin,3,13801629,Pelabuhan Ratu,8555552246409814
65,Perempuan,Sarjana,Guru,Kawin,3,2566278,Jampang,8822799065249728
33,Perempuan,SMP,Pegawai Negeri,Cerai,0,5152531,Sukabumi,5121377511041297
85,Laki-laki,SMA,Guru,Cerai,2,3032101,Pelabuhan Ratu,5614081816656880
32,Laki-laki,SMP,Guru,Kawin,2,11191701,Parungkuda,6859593900803547
62,Laki-laki,Pascasarjana,Petani,Belum Kawin,5,9567223,Parungkuda,6706946092902932
14,Perempuan,SMA,Guru,Cerai,5,7456614,Cisaat,0948526659184061
23,Perempuan,SD,Pegawai Negeri,Cerai,0,16522024,Parungkuda,3947915208580056
67,Laki-laki,Sarjana,Kuli,Belum Kawin,1,17639998,Parungkuda,2958010369780704
18,Perempuan,Diploma,Pegawai Negeri,Cerai,3,19349490,Jampang,9666121120498069
46,Laki-laki,Diploma,Pegawai Negeri,Kawin,4,4137217,Cibadak,6816063856886411
67,Laki-laki,SMP,Pegawai Negeri,Belum Kawin,4,16611352,Jampang,8563214409780820
65,Perempuan,SMP,Dokter,Kawin,4,6881634,Cibadak,1781263705128746
85,Perempuan,SD,Pelajar,Belum Kawin,1,5451597,Sukabumi,3734670184250137
73,Perempuan,Sarjana,Pengangguran,Cerai,3,19584859,Cibadak,5827628475252668
68,Perempuan,Sarjana,Pegawai Negeri,Cerai,2,10780388,Parungkuda,9944070457941953
14,Laki-laki,Sarjana,Dokter,Kawin,3,742667,Parungkuda,3776934716647777
3,Laki-laki,SMA,Petani,Kawin,1,3576964,Jampang,9981943856307484
48,Perempuan,SMA,Guru,Belum Kawin,4,665310,Parungkuda,5450963025403971
50,Laki-laki,SD,Pelajar,Belum Kawin,2,5538876,Cisaat,5689241224633068
36,Perempuan,SMA,Pelajar,Belum Kawin,2,3879308,Sukabumi,7605360760643254
77,Laki-laki,SMA,Guru,Cerai,1,2823690,Cisaat,3611995729941442
71,Laki-laki,SD,Petani,Cerai,1,12379175,Cibadak,5102766255258596
54,Laki-laki,SMP,Dokter,Cerai,3,16513192,Jampang,9447032532213607
74,Perempuan,SMP,Pelajar,Kawin,4,3593204,Sukabumi,1124599722065394
64,Laki-laki,Diploma,Pelajar,Belum Kawin,2,15428559,Pelabuhan Ratu,7101248331934165
19,Laki-laki,Pascasarjana,Kuli,Belum Kawin,3,1651909,Cibadak,0955333076634065
1,Laki-laki,Sarjana,Dokter,Belum Kawin,2,8943062,Sukabumi,9485274976931927
16,Laki-laki,SMP,Pelajar,Cerai,4,16391935,Sukabumi,0231761088227249
16,Perempuan,SMA,Dokter,Belum Kawin,3,16247623,Sukabumi,9930806413969564
75,Laki-laki,SMP,Petani,Kawin,4,1158453,Cibadak,7283580883190637
75,Laki-laki,SMA,Pengangguran,Belum Kawin,5,17241767,Sukabumi,3885174318741725
24,Laki-laki,SMP,Kuli,Cerai,1,2408023,Sukabumi,0394781731394997
47,Laki-laki,SMP,Dokter,Belum Kawin,3,13730962,Sukabumi,4689254901167145
75,Laki-laki,Diploma,Pegawai Negeri,Cerai,2,15712628,Pelabuhan Ratu,5530179388815902
46,Perempuan,SD,Petani,Kawin,3,3164662,Cisaat,1065534745007252
42,Perempuan,SD,Pengangguran,Kawin,2,13757228,Cibadak,0118455273242219
5,Laki-laki,Pascasarjana,Pengangguran,Cerai,4,9897647,Sukabumi,3438452655769486
4,Laki-laki,SMA,Kuli,Kawin,3,10312186,Sukabumi,0249196116265360
62,Perempuan,SMP,Pegawai Negeri,Belum Kawin,3,1218836,Parungkuda,6272547943467051
53,Laki-laki,SMA,Pelajar,Kawin,5,3968942,Sukabumi,0650852906388141
25,Perempuan,Diploma,Pengangguran,Cerai,5,10419913,Cisaat,5936023339405316
11,Laki-laki,Sarjana,Guru,Kawin,2,858369,Jampang,0663344429396232
71,Perempuan,SD,Kuli,Cerai,3,3397005,Parungkuda,8121830158576157
89,Laki-laki,SMP,Pelajar,Kawin,1,4908144,Cibadak,0441808638814801
24,Laki-laki,Pascasarjana,Pegawai Negeri,Belum Kawin,4,10105586,Cisaat,3780142917725689
39,Laki-laki,Diploma,Kuli,Cerai,0,2951561,Jampang,7124010816189698
13,Perempuan,Pascasarjana,Petani,Kawin,2,12187313,Cibadak,5421003407336672
18,Laki-laki,SD,Kuli,Cerai,0,9726695,Pelabuhan Ratu,8532037915910015
50,Laki-laki,Pascasarjana,Kuli,Cerai,0,1854707,Cibadak,2216757332972848
48,Laki-laki,SMP,Kuli,Cerai,5,12243137,Cisaat,5815076942493171
79,Perempuan,SMA,Petani,Cerai,4,19671964,Pelabuhan Ratu,4668363354995926
79,Perempuan,SMA,Pelajar,Cerai,2,4165021,Jampang,5935100420591157
72,Perempuan,Sarjana,Pegawai Negeri,Cerai,0,800839,Parungkuda,2268201644493277
61,Perempuan,Sarjana,Petani,Belum Kawin,1,4378521,Parungkuda,3224822194620495
9,Laki-laki,SMP,Dokter,Kawin,4,4533249,Parungkuda,0191232349420839
70,Laki-laki,Sarjana,Pegawai Negeri,Belum Kawin,4,4392396,Cibadak,3092430099845534
36,Perempuan,SMP,Pelajar,Cerai,2,4379783,Cisaat,8444421294126462
5,Laki-laki,SMA,Petani,Kawin,4,12500829,Pelabuhan Ratu,8701387692162143
31,Laki-laki,SD,Pelajar,Kawin,3,16357202,Cibadak,6559903117110633
84,Perempuan,SD,Pengangguran,Cerai,2,7609006,Cibadak,9981514913538447
52,Laki-laki,SMA,Guru,Kawin,0,15858574,Cisaat,6650445439951369
12,Laki-laki,SMA,Pelajar,Kawin,3,6419476,Cisaat,5846867841560912
46,Laki-laki,SD,Pengangguran,Cerai,1,3971654,Cisaat,9494812567576701
2,Laki-laki,Diploma,Dokter,Kawin,3,15359083,Jampang,2259144975957067
51,Perempuan,Pascasarjana,Kuli,Kawin,4,7921587,Parungkuda,6585410280464575
82,Laki-laki,Diploma,Petani,Kawin,4,9714122,Parungkuda,7202885702163569
78,Laki-laki,SD,Dokter,Cerai,1,2415574,Pelabuhan Ratu,4683443785651322
30,Perempuan,SD,Dokter,Kawin,5,17679695,Parungkuda,3122900518614840
37,Laki-laki,Pascasarjana,Pelajar,Belum Kawin,3,588332,Cibadak,7999062217207938
10,Laki-laki,SMP,Guru,Kawin,4,13802090,Pelabuhan Ratu,0983290826806856
73,Perempuan,Diploma,Dokter,Belum Kawin,5,9625349,Parungkuda,5225368685460590
41,Laki-laki,Pascasarjana,Pengangguran,Cerai,0,4423738,Pelabuhan Ratu,2645239224464093
75,Perempuan,SMA,Kuli,Kawin,1,13681829,Cibadak,4397238881135092
29,Perempuan,Sarjana,Pegawai Negeri,Kawin,0,8391777,Parungkuda,4166335084448067
7,Laki-laki,Pascasarjana,Dokter,Kawin,1,18389693,Parungkuda,0695449929908568
11,Perempuan,SD,Pegawai Negeri,Belum Kawin,3,18931155,Pelabuhan Ratu,3176605156298784
24,Perempuan,Pascasarjana,Kuli,Kawin,2,16769075,Sukabumi,1594137836903459
49,Perempuan,Pascasarjana,Dokter,Kawin,3,6014829,Sukabumi,6295660609482715
63,Perempuan,SD,Pengangguran,Cerai,5,8806976,Cibadak,0624139938979515
81,Laki-laki,SMP,Dokter,Belum Kawin,3,5107129,Cibadak,3632322751905938
44,Perempuan,SMP,Pegawai Negeri,Belum Kawin,5,8683744,Cisaat,3623352958428079
51,Perempuan,Pascasarjana,Guru,Cerai,2,6299729,Cisaat,1939597554541935
27,Laki-laki,Pascasarjana,Pengangguran,Kawin,2,8788613,Cisaat,6501794220354904
68,Perempuan,Pascasarjana,Pelajar,Belum Kawin,1,11820778,Parungkuda,3818295644712971
62,Perempuan,Diploma,Guru,Kawin,4,8708525,Cibadak,0956665965418758
68,Laki-laki,SD,Pelajar,Cerai,2,7355807,Sukabumi,9947484244324831
76,Perempuan,Pascasarjana,Pengangguran,Belum Kawin,0,16825806,Cibadak,1863087608884378
47,Laki-laki,Pascasarjana,Pelajar,Belum Kawin,5,3563317,Parungkuda,9499099987872963
40,Laki-laki,SMA,Guru,Cerai,5,16740913,Cibadak,7573885074440106
49,Laki-laki,Diploma,Pegawai Negeri,Belum Kawin,2,11084697,Cisaat,7044196726025527
36,Laki-laki,SMA,Pengangguran,Cerai,3,2667883,Pelabuhan Ratu,5081032995916548
20,Laki-laki,Diploma,Guru,Kawin,3,3763822,Sukabumi,4233104581711853
47,Perempuan,Pascasarjana,Guru,Cerai,1,18262573,Parungkuda,7515851191169899
89,Laki-laki,Diploma,Pengangguran,Cerai,3,18723609,Cibadak,9408006390316182
51,Perempuan,SMA,Dokter,Cerai,2,19490675,Jampang,2550201769554235
74,Laki-laki,SMA,Kuli,Cerai,1,12914004,Parungkuda,9253051421111866
12,Perempuan,Diploma,Pengangguran,Belum Kawin,0,5743638,Sukabumi,4945044700544806
36,Laki-laki,SMP,Pegawai Negeri,Cerai,5,1628412,Cibadak,0456901920211627
45,Perempuan,Diploma,Pelajar,Belum Kawin,0,8735528,Cisaat,3022990713908441
12,Perempuan,SD,Pelajar,Kawin,1,8951155,Jampang,2370719897048265
81,Perempuan,Sarjana,Pengangguran,Kawin,0,12602583,Sukabumi,7466346250958741
15,Perempuan,Pascasarjana,Pegawai Negeri,Cerai,0,962841,Sukabumi,6617295899432739
38,Perempuan,Sarjana,Pelajar,Belum Kawin,1,7348755,Jampang,0658767758079124
28,Perempuan,Pascasarjana,Petani,Belum Kawin,3,10368191,Jampang,2438908673535306
42,Perempuan,Pascasarjana,Kuli,Cerai,5,9299915,Parungkuda,7888377470531456
63,Perempuan,SD,Pegawai Negeri,Kawin,0,3816076,Jampang,8980288474287142
67,Perempuan,SMP,Guru,Kawin,3,5651917,Cibadak,9759532593008625
