Usia,Jenis_Kelamin,Pendidikan_Terakhir,Pekerjaan,Status_Perkawinan,Jumlah_Anak,Penghasilan_Bulanan,Kota_Tinggal,NIK
38,Perempuan,Sarjana,PNS,Belum Kawin,5,16404923,Cisaat,3148754316009395
29,Laki-laki,Diploma,Pelajar,Kawin,2,7750372,Sukabumi,7581803861112330
22,Perempuan,SMA,Pengangguran,Kawin,5,13573547,Pelabuhan Ratu,7268627274097015
26,Laki-laki,Diploma,Pengangguran,Belum Kawin,0,9015102,Cibadak,2195889205254335
35,Perempuan,SD,Pelajar,Cerai,3,18075059,Sukabumi,4995705391441263
24,Perempuan,Sarjana,Kuli,Kawin,2,11294813,Jampang,9447078045677374
38,Perempuan,SD,Pelajar,Cerai,0,9837236,Jampang,1860014808667527
26,Laki-laki,Diploma,Pengangguran,Belum Kawin,2,10143461,Cisaat,1976460877554477
23,Laki-laki,Pascasarjana,Guru,Belum Kawin,2,16261885,Sukabumi,5664399792077060
37,Perempuan,SD,PNS,Belum Kawin,2,18521320,Sukabumi,0432767546002786
23,Perempuan,Diploma,Kuli,Belum Kawin,1,17659692,Parungkuda,4311038481166061
39,Laki-laki,Sarjana,Pengangguran,Belum Kawin,3,16376530,Jampang,3907633883307775
28,Perempuan,SD,Mahasiswa,Cerai,2,12077591,Parungkuda,0433674293038059
38,Perempuan,SD,Kuli,Kawin,2,10721831,Cisaat,0422068391203653
32,Laki-laki,SD,Pelajar,Belum Kawin,2,4376644,Cibadak,1786147448773144
35,Laki-laki,Pascasarjana,Mahasiswa,Cerai,2,6117557,Pelabuhan Ratu,4113223319515337
33,Laki-laki,Sarjana,Mahasiswa,Kawin,2,6376823,Sukabumi,6713027427002467
36,Perempuan,Diploma,Guru,Cerai,5,15294270,Sukabumi,4157550883127931
31,Laki-laki,SMA,Pengangguran,Cerai,1,12924870,Jampang,5431322842008857
28,Laki-laki,Pascasarjana,PNS,Belum Kawin,3,12887097,Jampang,1814269383114604
26,Perempuan,SMA,Kuli,Belum Kawin,2,1984328,Cibadak,6504600255400889
26,Perempuan,Pascasarjana,PNS,Cerai,0,2898647,Parungkuda,8547539686181509
25,Perempuan,Pascasarjana,Guru,Belum Kawin,5,15285594,Parungkuda,7928539450446594
39,Laki-laki,SMA,Pelajar,Belum Kawin,5,813043,Pelabuhan Ratu,3031562945464083
22,Laki-laki,Pascasarjana,Kuli,Belum Kawin,0,5677062,Pelabuhan Ratu,6767617327952215
22,Laki-laki,SMP,Mahasiswa,Kawin,3,7027012,Cisaat,4684406881179367
33,Laki-laki,SMP,Mahasiswa,Belum Kawin,0,15293714,Cisaat,1129921265962032
36,Perempuan,SMA,Guru,Kawin,2,17790326,Cibadak,4405296263010830
25,Perempuan,Sarjana,Guru,Kawin,5,11483658,Parungkuda,4406783721802131
22,Perempuan,Diploma,Mahasiswa,Belum Kawin,4,18261941,Cisaat,9228764054518820
24,Perempuan,Pascasarjana,Mahasiswa,Belum Kawin,0,4321490,Cisaat,5880414769112540
29,Perempuan,Diploma,Kuli,Kawin,1,19896351,Cisaat,1564837597385877
36,Laki-laki,Pascasarjana,Kuli,Kawin,0,1376496,Sukabumi,4205421635986591
23,Laki-laki,SD,Mahasiswa,Kawin,4,18880533,Cisaat,5877950257557157
22,Perempuan,SMA,Mahasiswa,Belum Kawin,5,4123725,Jampang,4958601578973412
32,Perempuan,Diploma,Kuli,Kawin,4,7860607,Cibadak,4201973819220585
33,Perempuan,Pascasarjana,Kuli,Belum Kawin,2,9278624,Cibadak,2098973412664801
29,Perempuan,Diploma,Pelajar,Kawin,4,9196264,Pelabuhan Ratu,6821185537932843
30,Perempuan,Pascasarjana,Pengangguran,Cerai,4,11698680,Cibadak,2539942205734803
27,Laki-laki,Diploma,Guru,Kawin,1,1725065,Pelabuhan Ratu,2133104122694616
34,Laki-laki,Diploma,PNS,Cerai,5,10278243,Sukabumi,7395117020424344
38,Perempuan,SMA,Pelajar,Cerai,3,18682545,Cisaat,6948019624825520
35,Laki-laki,Sarjana,Kuli,Belum Kawin,1,4620613,Sukabumi,8385731047787153
28,Perempuan,SD,Pengangguran,Belum Kawin,3,3772921,Jampang,5423254193127081
37,Laki-laki,SD,Mahasiswa,Cerai,3,4118356,Cisaat,8440405256110372
32,Laki-laki,Diploma,Kuli,Cerai,2,2008409,Cisaat,4464353615870578
33,Perempuan,SD,Kuli,Kawin,1,3396131,Cibadak,4741030343544486
33,Laki-laki,Pascasarjana,Pelajar,Cerai,2,8297110,Pelabuhan Ratu,6775812218283586
23,Laki-laki,Sarjana,Kuli,Belum Kawin,0,16581790,Cisaat,2839067257400652
26,Laki-laki,Sarjana,Pelajar,Kawin,1,1542677,Pelabuhan Ratu,4952598889508391
39,Perempuan,SD,Mahasiswa,Belum Kawin,5,13224583,Sukabumi,4459851500153674
27,Perempuan,SMP,Pengangguran,Kawin,2,4978848,Sukabumi,7947024827618381
26,Laki-laki,Sarjana,Mahasiswa,Cerai,5,7016613,Pelabuhan Ratu,2156602288324674
27,Perempuan,SMP,Kuli,Kawin,1,9477170,Pelabuhan Ratu,7559549733042905
35,Laki-laki,SD,Guru,Belum Kawin,4,9616150,Cibadak,9123004043284170
31,Perempuan,SMA,Mahasiswa,Belum Kawin,5,5946605,Sukabumi,7782977440443935
30,Laki-laki,SMA,Pelajar,Belum Kawin,4,10538893,Sukabumi,6463113506551471
36,Laki-laki,SMA,Kuli,Kawin,2,1397694,Cisaat,8868838821636487
29,Laki-laki,Diploma,PNS,Cerai,4,16709251,Pelabuhan Ratu,6118594812752611
29,Perempuan,Pascasarjana,Mahasiswa,Cerai,1,13506458,Sukabumi,9362636475196057
34,Laki-laki,Diploma,Guru,Cerai,3,11286886,Cibadak,0127563332883768
23,Perempuan,Diploma,Pelajar,Kawin,1,5402344,Cibadak,9643432373342191
24,Perempuan,Pascasarjana,Pengangguran,Kawin,0,9275568,Parungkuda,9503236210934615
32,Perempuan,SMA,Mahasiswa,Cerai,2,18259276,Jampang,9454170834189114
29,Perempuan,Sarjana,Kuli,Kawin,4,12834911,Parungkuda,5491780282924939
24,Perempuan,Diploma,Mahasiswa,Cerai,2,16262414,Cisaat,3983329787982604
26,Laki-laki,Pascasarjana,Mahasiswa,Kawin,2,4986283,Jampang,9984405919788492
30,Laki-laki,Pascasarjana,Kuli,Kawin,0,16324131,Cisaat,6233824211476539
36,Laki-laki,SMA,Pelajar,Cerai,3,11448250,Parungkuda,3535188020959987
32,Perempuan,Pascasarjana,Mahasiswa,Kawin,1,7307721,Cisaat,3254684552179235
28,Laki-laki,Diploma,Guru,Belum Kawin,2,2884930,Jampang,9182069394180955
23,Laki-laki,SMP,Guru,Cerai,0,15331372,Jampang,0598653974889326
29,Perempuan,Pascasarjana,Kuli,Kawin,5,9417956,Jampang,7656226021819577
37,Perempuan,SD,Pengangguran,Kawin,2,4003016,Pelabuhan Ratu,1046701263922785
30,Laki-laki,Pascasarjana,Kuli,Belum Kawin,4,17065960,Pelabuhan Ratu,8552417844886627
32,Laki-laki,SMP,Pelajar,Belum Kawin,0,13747174,Parungkuda,5812205906649385
38,Laki-laki,Sarjana,Guru,Kawin,1,2480950,Cibadak,2375018307912041
22,Perempuan,Pascasarjana,Pelajar,Belum Kawin,0,7300428,Cisaat,8485384357113719
34,Perempuan,Diploma,Pengangguran,Cerai,5,11073313,Cibadak,5933011914899391
32,Perempuan,Sarjana,Pengangguran,Belum Kawin,1,8884844,Cisaat,1622977062523252
26,Laki-laki,Pascasarjana,Mahasiswa,Kawin,2,12771607,Parungkuda,2361219773212968
39,Perempuan,Pascasarjana,Pelajar,Cerai,0,17825176,Jampang,1667493517641318
33,Perempuan,SD,Kuli,Cerai,5,3143265,Pelabuhan Ratu,3972395299838673
22,Laki-laki,Sarjana,Guru,Cerai,0,12721694,Cibadak,4982077511802403
38,Laki-laki,Pascasarjana,PNS,Kawin,4,10012516,Sukabumi,1257217631527816
37,Laki-laki,SD,Pelajar,Cerai,5,1908000,Sukabumi,9193422972448555
33,Laki-laki,Sarjana,Mahasiswa,Cerai,0,14520030,Pelabuhan Ratu,3456550373873532
37,Laki-laki,SMP,Pengangguran,Kawin,5,10765297,Sukabumi,1252850427046201
30,Laki-laki,SD,Pengangguran,Cerai,3,3186708,Jampang,4169816583102587
26,Laki-laki,Pascasarjana,Pengangguran,Kawin,1,7651907,Cisaat,2698662350569975
25,Perempuan,SD,Pelajar,Belum Kawin,3,16507430,Cisaat,4776201393979755
31,Laki-laki,SMA,Mahasiswa,Belum Kawin,5,12432948,Cibadak,6132031702771871
32,Laki-laki,SMP,Guru,Kawin,0,9376048,Cibadak,8754461688806742
28,Perempuan,SMA,PNS,Kawin,1,19123717,Sukabumi,5511213003562705
28,Laki-laki,SMA,Pelajar,Belum Kawin,2,4695897,Pelabuhan Ratu,0247879027816485
31,Perempuan,Diploma,PNS,Cerai,3,12815002,Pelabuhan Ratu,6182362783263742
26,Perempuan,Sarjana,Pengangguran,Kawin,2,13221487,Cibadak,1914469283148396
22,Perempuan,Sarjana,Kuli,Belum Kawin,3,1872116,Jampang,9019418959108667
34,Laki-laki,Pascasarjana,Pelajar,Belum Kawin,5,11957289,Cisaat,1152942388007385
22,Perempuan,SD,Guru,Belum Kawin,3,4589131,Parungkuda,7467396120850809
33,Laki-laki,Pascasarjana,Mahasiswa,Cerai,3,4907345,Parungkuda,4318280431717215
25,Laki-laki,Diploma,Kuli,Kawin,2,17648053,Jampang,4548860648611921
31,Perempuan,SMA,Pengangguran,Cerai,2,6737549,Parungkuda,3347064460364436
28,Perempuan,SMP,Pelajar,Kawin,1,860721,Pelabuhan Ratu,6342464884708443
22,Perempuan,SMA,Mahasiswa,Kawin,2,17217779,Pelabuhan Ratu,7671048812661925
26,Laki-laki,Sarjana,Pengangguran,Kawin,5,16883693,Parungkuda,5041856671761711
26,Perempuan,SMA,Guru,Cerai,3,3063711,Sukabumi,7638686841295248
33,Perempuan,SD,Kuli,Cerai,4,6231131,Pelabuhan Ratu,1515799899112662
34,Perempuan,SD,Pelajar,Cerai,4,14674273,Cisaat,7361181732840440
29,Perempuan,Pascasarjana,Mahasiswa,Cerai,2,4675723,Parungkuda,7686498129395322
26,Laki-laki,Diploma,Mahasiswa,Belum Kawin,1,15986987,Jampang,4323198140085131
26,Perempuan,Pascasarjana,PNS,Kawin,1,4231355,Jampang,2168942344308660
32,Perempuan,Diploma,Kuli,Kawin,5,16212867,Parungkuda,3336498641037394
28,Laki-laki,SD,Guru,Kawin,2,6295827,Pelabuhan Ratu,2991388631264656
23,Perempuan,SMP,Kuli,Cerai,2,16880513,Cibadak,9086933391532336
22,Laki-laki,Diploma,Kuli,Kawin,4,3051670,Cisaat,9278786504111918
31,Laki-laki,Sarjana,Pengangguran,Kawin,3,9910170,Sukabumi,7482410023048219
25,Perempuan,Sarjana,Pelajar,Kawin,2,11975310,Pelabuhan Ratu,6367406870407151
34,Laki-laki,SMA,Pengangguran,Kawin,4,12948222,Parungkuda,0895771944187068
24,Laki-laki,Diploma,Pengangguran,Belum Kawin,4,2125729,Pelabuhan Ratu,3473903610095877
37,Laki-laki,SD,Pengangguran,Belum Kawin,4,630843,Jampang,3645868017558463
30,Laki-laki,SMP,Kuli,Kawin,2,15675525,Cibadak,2459297357865766
38,Laki-laki,Sarjana,Guru,Kawin,3,16679682,Sukabumi,4309045697700368
33,Perempuan,Sarjana,Pengangguran,Cerai,2,4315969,Pelabuhan Ratu,1870026631132356
35,Perempuan,SMP,Pengangguran,Belum Kawin,0,13129575,Cibadak,6434936942034551
22,Laki-laki,SMP,Mahasiswa,Cerai,5,2925300,Pelabuhan Ratu,6989825402104999
25,Perempuan,SD,Mahasiswa,Belum Kawin,4,5326132,Parungkuda,8966443212243019
29,Perempuan,Pascasarjana,Pelajar,Kawin,2,17315708,Pelabuhan Ratu,5260016731080856
24,Perempuan,Diploma,Guru,Belum Kawin,5,4636742,Cisaat,3899164029857816
28,Laki-laki,SMP,Pengangguran,Belum Kawin,3,14606161,Cibadak,0444238386094379
27,Perempuan,SMP,Kuli,Kawin,1,14292476,Pelabuhan Ratu,7161846540120614
26,Laki-laki,Sarjana,Guru,Belum Kawin,0,5575451,Cibadak,1105325068321671
33,Perempuan,Pascasarjana,Guru,Kawin,0,18333212,Cibadak,3397985836025521
23,Laki-laki,Diploma,Pengangguran,Kawin,1,5914190,Parungkuda,2432420489099249
35,Laki-laki,SD,PNS,Cerai,1,6257071,Cibadak,0102250994459712
28,Perempuan,Diploma,Guru,Belum Kawin,3,6312509,Pelabuhan Ratu,9189554551679972
36,Laki-laki,SMP,Guru,Kawin,5,10494648,Sukabumi,3296723863102110
32,Laki-laki,SMP,Pengangguran,Kawin,3,15462705,Cisaat,8979587527343490
23,Laki-laki,Sarjana,Pengangguran,Belum Kawin,2,10351271,Parungkuda,3061334834024915
37,Perempuan,Pascasarjana,PNS,Kawin,0,3625861,Parungkuda,5364464737587700
23,Laki-laki,Diploma,Kuli,Cerai,5,3843907,Cisaat,2703845324917068
26,Perempuan,SD,Mahasiswa,Cerai,0,12666336,Cisaat,6129727851017482
35,Perempuan,SD,Guru,Kawin,4,17681968,Cisaat,5359722297261249
36,Laki-laki,Sarjana,Guru,Belum Kawin,0,12243425,Jampang,2599451571309833
39,Perempuan,Sarjana,PNS,Cerai,0,12412402,Cisaat,5276137003032227
31,Perempuan,SMP,Mahasiswa,Belum Kawin,0,3185560,Jampang,9762150934812656
37,Perempuan,Diploma,Pelajar,Kawin,4,19502750,Jampang,6992791956033898
38,Perempuan,SMA,Guru,Cerai,0,19928889,Jampang,0392612433115916
22,Perempuan,SMA,Pelajar,Kawin,4,11271035,Jampang,9204098586772777
32,Perempuan,SMP,Guru,Kawin,0,9455177,Jampang,1779748702792887
22,Laki-laki,SMP,Mahasiswa,Cerai,5,1889227,Pelabuhan Ratu,0026862374373831
25,Laki-laki,Diploma,PNS,Cerai,4,12014359,Parungkuda,2864236312339536
28,Perempuan,SMA,Pelajar,Kawin,1,10946061,Sukabumi,6461095334497852
39,Perempuan,Diploma,Guru,Cerai,2,7838797,Pelabuhan Ratu,6664948304886650
39,Perempuan,SMP,Mahasiswa,Cerai,1,10779830,Cisaat,7584325932093177
34,Laki-laki,SMA,Kuli,Belum Kawin,4,16851049,Cisaat,2038923949981770
32,Laki-laki,SD,Pelajar,Kawin,5,5679233,Sukabumi,5828020783234300
27,Laki-laki,SD,Pelajar,Belum Kawin,3,3424405,Pelabuhan Ratu,0986497864668254
25,Laki-laki,SMP,Guru,Kawin,0,16960303,Jampang,3465826418234979
29,Perempuan,SMA,Pelajar,Belum Kawin,0,19098385,Sukabumi,6600729378333600
34,Perempuan,SMP,Pelajar,Cerai,1,7904640,Parungkuda,3127861593617199
25,Laki-laki,SMP,Kuli,Belum Kawin,2,997113,Sukabumi,5543954240447127
27,Perempuan,Diploma,Guru,Belum Kawin,3,1818042,Cibadak,9914434756968639
28,Perempuan,Diploma,Pengangguran,Cerai,3,12125983,Sukabumi,7957665543234244
23,Perempuan,SMP,Pelajar,Kawin,4,8559218,Cisaat,6184716778549160
38,Laki-laki,SMA,Mahasiswa,Belum Kawin,5,17562386,Cibadak,0297523470654307
27,Laki-laki,Sarjana,Kuli,Belum Kawin,0,6887628,Cibadak,4859643276824794
39,Laki-laki,SD,Mahasiswa,Cerai,1,1916423,Cibadak,7728912959008513
37,Perempuan,SD,Kuli,Cerai,2,6349701,Pelabuhan Ratu,6631518556110429
28,Perempuan,SMA,PNS,Cerai,2,12005870,Pelabuhan Ratu,1206823433735946
37,Perempuan,Sarjana,Kuli,Kawin,3,6479056,Pelabuhan Ratu,7683421131574028
28,Laki-laki,Diploma,Guru,Belum Kawin,2,5192016,Parungkuda,6112885410983076
37,Perempuan,Sarjana,Mahasiswa,Kawin,0,9235569,Cisaat,3897663317832913
35,Perempuan,SMA,Pelajar,Belum Kawin,5,15154819,Sukabumi,2888967137145162
27,Perempuan,Diploma,Mahasiswa,Cerai,5,2714810,Jampang,2180387260803016
38,Perempuan,Diploma,Guru,Belum Kawin,3,1717121,Sukabumi,8288498417932817
25,Laki-laki,Diploma,Pelajar,Belum Kawin,2,13038948,Cisaat,5696635846221137
24,Perempuan,Sarjana,Pelajar,Kawin,4,12371838,Pelabuhan Ratu,3531217467451869
36,Perempuan,Diploma,PNS,Kawin,1,18609664,Sukabumi,7112067180720350
28,Laki-laki,Diploma,Mahasiswa,Kawin,3,8070434,Sukabumi,4921431129902904
29,Perempuan,Diploma,PNS,Belum Kawin,4,19755783,Parungkuda,1394359479920959
23,Laki-laki,Pascasarjana,Guru,Cerai,1,6394197,Sukabumi,9551967155506382
37,Perempuan,SMA,Pelajar,Cerai,3,7091267,Jampang,2788290844066579
35,Perempuan,SD,Kuli,Kawin,2,8438018,Cibadak,4258474136729141
35,Perempuan,SMA,Mahasiswa,Kawin,1,19773531,Cisaat,2093285251664666
37,Laki-laki,SD,Kuli,Cerai,3,17150598,Cisaat,3538848123724453
32,Perempuan,SMA,Mahasiswa,Kawin,2,10431874,Sukabumi,9982914244948969
33,Laki-laki,SMP,PNS,Kawin,2,15774771,Sukabumi,9565389378913026
37,Perempuan,SD,Mahasiswa,Cerai,1,13233837,Sukabumi,7631587361614356
26,Laki-laki,SD,Guru,Kawin,4,3458897,Sukabumi,8608528178706558
32,Laki-laki,SMP,Mahasiswa,Kawin,4,11709296,Parungkuda,2421345152297941
39,Perempuan,Diploma,Pelajar,Kawin,2,4209407,Pelabuhan Ratu,4184155330575643
25,Laki-laki,Pascasarjana,Pengangguran,Kawin,4,6853066,Cisaat,4005033380853093
33,Laki-laki,Sarjana,PNS,Cerai,3,4375099,Jampang,7907180175859038
30,Laki-laki,SMP,Pelajar,Belum Kawin,1,6030945,Sukabumi,4389222993537511
30,Perempuan,Diploma,Kuli,Kawin,1,12296934,Cibadak,3099952531633041
35,Perempuan,SMP,Mahasiswa,Belum Kawin,2,3938061,Sukabumi,8365644578052158
22,Perempuan,Sarjana,Pengangguran,Cerai,1,15069571,Cibadak,5378309230594867
22,Perempuan,SMP,Kuli,Cerai,5,14927297,Pelabuhan Ratu,8636064869469547
36,Perempuan,Sarjana,Kuli,Belum Kawin,5,7679952,Cibadak,3825752221075523
29,Perempuan,SD,Kuli,Belum Kawin,5,10586250,Parungkuda,3337069468242394
27,Perempuan,Sarjana,Pengangguran,Cerai,4,11580660,Jampang,8523868015313965
35,Perempuan,SD,Pelajar,Kawin,0,12969664,Cisaat,2446714988402863
37,Laki-laki,SMA,Guru,Kawin,3,8984373,Cibadak,2412200418008163
23,Laki-laki,Sarjana,Guru,Kawin,4,6689714,Jampang,9950143631469742
36,Laki-laki,SMP,Kuli,Belum Kawin,1,3121767,Jampang,4776357989919998
35,Perempuan,Diploma,Kuli,Kawin,4,19519914,Cisaat,7564368098674982
26,Perempuan,SMP,PNS,Cerai,0,7210435,Parungkuda,9223364348148474
34,Perempuan,SD,Kuli,Belum Kawin,5,3111335,Sukabumi,5611276620847893
30,Perempuan,Diploma,Pengangguran,Belum Kawin,5,15132019,Cisaat,2374265835100881
31,Perempuan,SMA,Pelajar,Belum Kawin,5,14184721,Cisaat,8596369540507116
33,Perempuan,Sarjana,Mahasiswa,Belum Kawin,4,3849493,Cisaat,9814005402086176
23,Perempuan,Sarjana,Kuli,Belum Kawin,3,13305260,Pelabuhan Ratu,6911335377720374
25,Perempuan,Diploma,Kuli,Belum Kawin,3,6720909,Parungkuda,7730082499105081
25,Perempuan,SMA,Guru,Cerai,2,1456306,Pelabuhan Ratu,0140947086559702
34,Perempuan,SMA,Mahasiswa,Cerai,3,14404252,Pelabuhan Ratu,1807206312724401
36,Laki-laki,Sarjana,Guru,Kawin,5,1583613,Parungkuda,7639043655782828
26,Laki-laki,Diploma,Guru,Cerai,3,6372731,Cisaat,5269005719246113
33,Perempuan,Pascasarjana,PNS,Belum Kawin,5,16254377,Parungkuda,9490202083899247
39,Perempuan,Diploma,Pelajar,Cerai,4,2604488,Sukabumi,7939434141956750
37,Perempuan,SMA,Mahasiswa,Belum Kawin,2,18630774,Pelabuhan Ratu,9873495895503794
27,Perempuan,Diploma,Kuli,Cerai,1,11676265,Cisaat,3568385451668894
23,Laki-laki,Pascasarjana,Kuli,Kawin,3,10437707,Jampang,6113347905838798
32,Perempuan,Sarjana,PNS,Belum Kawin,3,16885991,Jampang,5181579554755319
32,Perempuan,Pascasarjana,Pengangguran,Kawin,2,8205304,Sukabumi,4983801465879026
24,Laki-laki,SD,Pengangguran,Cerai,3,6931744,Pelabuhan Ratu,1817833136270918
22,Laki-laki,SD,Mahasiswa,Cerai,2,6841558,Sukabumi,3534360131679936
22,Perempuan,SMP,PNS,Cerai,1,7916903,Cibadak,6903051087242564
26,Laki-laki,SMP,Pengangguran,Cerai,3,8208054,Sukabumi,8517433882056493
38,Laki-laki,Pascasarjana,Kuli,Cerai,0,13644706,Parungkuda,7424436523958641
37,Perempuan,SMP,PNS,Cerai,4,14903236,Sukabumi,4949407722316392
29,Perempuan,Pascasarjana,PNS,Cerai,0,16489390,Sukabumi,1679302359611348
29,Laki-laki,SMP,PNS,Cerai,2,12154401,Sukabumi,3714877657290118
35,Perempuan,Sarjana,Pelajar,Cerai,5,9703012,Jampang,9831358162651498
23,Perempuan,SD,Pengangguran,Belum Kawin,4,19581190,Parungkuda,4967066288716713
38,Laki-laki,Diploma,Pengangguran,Cerai,0,4370452,Sukabumi,3271632004753955
36,Laki-laki,SD,Pengangguran,Cerai,1,14555852,Sukabumi,8596723166396438
22,Perempuan,SD,Mahasiswa,Kawin,3,7226044,Parungkuda,7106169198042247
36,Laki-laki,SMA,Mahasiswa,Cerai,3,6002418,Cibadak,5528446211062414
33,Perempuan,SMA,Kuli,Cerai,4,6881051,Parungkuda,7917511439633088
30,Laki-laki,Diploma,Guru,Kawin,1,15787043,Cibadak,8540456816169567
26,Laki-laki,Sarjana,PNS,Kawin,1,12291705,Jampang,4837665311853686
30,Perempuan,Pascasarjana,Guru,Kawin,5,19126737,Cisaat,6517095746103811
22,Perempuan,SMP,PNS,Kawin,4,10661261,Pelabuhan Ratu,7523889493722554
35,Laki-laki,Diploma,Pelajar,Kawin,5,8567421,Parungkuda,0520304252291213
23,Perempuan,SMP,PNS,Belum Kawin,1,18972925,Cisaat,0820070631959784
29,Laki-laki,Sarjana,PNS,Cerai,1,7305494,Pelabuhan Ratu,3668214714454239
37,Laki-laki,Pascasarjana,Kuli,Belum Kawin,0,9055873,Cisaat,8169660802415973
31,Laki-laki,Pascasarjana,Guru,Belum Kawin,5,7657789,Jampang,5706957596340363
32,Perempuan,SD,Mahasiswa,Cerai,4,13628482,Parungkuda,3374477446883832
30,Perempuan,SMA,Pengangguran,Kawin,2,11033350,Sukabumi,5466721135179668
31,Laki-laki,SMA,Mahasiswa,Belum Kawin,2,926313,Pelabuhan Ratu,8668374581735024
22,Perempuan,SD,PNS,Kawin,2,16161488,Parungkuda,9796612395763446
36,Laki-laki,SMA,Pengangguran,Kawin,0,11294761,Cisaat,9384552063875627
33,Perempuan,SD,Pengangguran,Belum Kawin,2,12520828,Sukabumi,3476393472887042
22,Perempuan,SMP,Mahasiswa,Kawin,5,10010821,Cibadak,5256915534817732
35,Laki-laki,Sarjana,Mahasiswa,Kawin,4,4457577,Cisaat,1676769220716057
29,Perempuan,Diploma,Kuli,Cerai,1,2462683,Cisaat,5451801487320249
31,Perempuan,SD,Guru,Kawin,2,2681479,Parungkuda,3010196151917492
39,Laki-laki,SMA,Guru,Cerai,0,8999631,Cibadak,3854761510128810
30,Perempuan,Sarjana,Pengangguran,Kawin,4,11056736,Cisaat,0594183097529932
30,Perempuan,Pascasarjana,PNS,Cerai,2,8286431,Jampang,2332480404543139
36,Perempuan,SD,Kuli,Kawin,3,13592309,Cisaat,5871197252382460
38,Perempuan,SMP,Pengangguran,Belum Kawin,0,17276561,Parungkuda,0811534591782380
36,Perempuan,Sarjana,Pelajar,Kawin,4,11851193,Parungkuda,7905076535828520
29,Laki-laki,SD,Mahasiswa,Kawin,3,13260507,Cibadak,4863899660176003
36,Laki-laki,SD,Kuli,Cerai,4,15901344,Parungkuda,2267368446705441
29,Perempuan,Diploma,Mahasiswa,Belum Kawin,5,8265910,Cibadak,5005572575602104
36,Perempuan,Diploma,Mahasiswa,Belum Kawin,5,15480658,Sukabumi,8093695389488107
25,Laki-laki,SD,Pengangguran,Cerai,0,4597731,Pelabuhan Ratu,7364453181336635
31,Laki-laki,SD,Kuli,Kawin,5,5447954,Cibadak,6716877493258993
24,Perempuan,Pascasarjana,Kuli,Cerai,1,13139234,Cibadak,4179327921338006
35,Laki-laki,Sarjana,Guru,Belum Kawin,2,10833511,Parungkuda,5930842247438633
23,Perempuan,SMA,Guru,Cerai,1,10181049,Cibadak,6251928539824105
36,Laki-laki,Diploma,Kuli,Cerai,1,1608478,Jampang,1117231882771271
28,Laki-laki,Pascasarjana,Mahasiswa,Kawin,2,10873254,Cibadak,6417083848552510
23,Perempuan,Diploma,Pelajar,Kawin,4,16052656,Cisaat,3437392157111550
25,Perempuan,SMP,Mahasiswa,Kawin,3,17597765,Pelabuhan Ratu,9318041349625463
31,Perempuan,Sarjana,Kuli,Belum Kawin,4,10296328,Cisaat,7478651643158001
25,Perempuan,Pascasarjana,Guru,Belum Kawin,0,7265038,Jampang,6393552984879624
35,Perempuan,SMP,Mahasiswa,Belum Kawin,3,5237544,Parungkuda,8421422076974056
23,Perempuan,Diploma,Kuli,Belum Kawin,4,11339466,Pelabuhan Ratu,4006795671738799
35,Laki-laki,Diploma,Kuli,Kawin,5,16183935,Cisaat,4919452947567235
35,Perempuan,Pascasarjana,Guru,Cerai,1,11134229,Sukabumi,9219488717216137
23,Perempuan,SD,Mahasiswa,Cerai,1,9633260,Jampang,9960081539021581
34,Perempuan,SMA,Mahasiswa,Cerai,2,4242227,Jampang,7848203316356650
24,Perempuan,SD,Pengangguran,Kawin,3,12508420,Jampang,0184957570340633
35,Laki-laki,Pascasarjana,Kuli,Belum Kawin,2,19418920,Parungkuda,3602828308362806
23,Perempuan,SD,Pengangguran,Cerai,4,7991382,Parungkuda,1073452719569283
26,Perempuan,Diploma,Pelajar,Kawin,1,5897155,Parungkuda,3137611635505581
32,Laki-laki,Pascasarjana,Guru,Belum Kawin,2,2688966,Cisaat,5764316683682585
34,Laki-laki,Pascasarjana,PNS,Belum Kawin,3,7350473,Pelabuhan Ratu,3628771935846097
23,Laki-laki,Pascasarjana,Kuli,Cerai,3,10156594,Cibadak,5182765779436002
38,Perempuan,Pascasarjana,Pelajar,Belum Kawin,3,5594062,Parungkuda,7300940955628487
33,Laki-laki,Diploma,Mahasiswa,Belum Kawin,2,17616628,Sukabumi,8859641860555963
25,Laki-laki,SD,Mahasiswa,Kawin,5,16088758,Cibadak,6031575059956995
31,Laki-laki,SMP,Kuli,Cerai,1,646331,Cibadak,5111975189910036
36,Laki-laki,Pascasarjana,Kuli,Cerai,2,14043273,Cisaat,3796123251391401
32,Laki-laki,Sarjana,Mahasiswa,Cerai,0,7457271,Cisaat,5123655053573000
33,Perempuan,SMA,Pengangguran,Belum Kawin,3,16707529,Cibadak,9526666956964065
33,Laki-laki,SD,Pelajar,Kawin,3,10003029,Cisaat,7638731787504761
39,Laki-laki,SMP,Kuli,Belum Kawin,3,6694827,Pelabuhan Ratu,7645855170906762
29,Laki-laki,Diploma,Mahasiswa,Belum Kawin,2,14485820,Cisaat,4282593334273291
23,Laki-laki,Sarjana,Pengangguran,Cerai,5,2112427,Jampang,1129010507582257
39,Perempuan,SMA,Guru,Kawin,5,8605677,Cisaat,9846017347675897
23,Laki-laki,Diploma,Guru,Cerai,4,18191228,Sukabumi,6147867914347901
